rider_id,alloted_orders,delivered_orders,undelivered_orders,lifetime_order_count
11964,220,218,2,339
2598,198,198,0,3993
1987,271,271,0,1358
14174,133,133,0,3516
11562,114,113,1,133
6912,30,30,0,7370
15437,77,76,1,165
9661,81,80,1,183
8254,170,169,1,1168
19832,61,60,2,1502
12905,0,0,0,13
11483,2,2,0,124
14776,43,42,1,870
2601,2,2,0,35
8954,21,20,1,539
20852,184,183,1,391
13912,0,0,0,324
10352,21,21,0,128
7900,62,62,0,6240
8267,27,27,0,1809
1540,56,56,0,125
2540,49,49,0,76
14509,20,19,1,66
7292,215,214,1,1303
10330,30,30,0,245
11317,58,58,0,625
981,18,18,0,106
8118,5,5,0,49
7141,46,46,0,413
8366,224,224,1,646
13816,9,9,0,178
15427,59,59,0,71
18783,0,0,0,6
1747,3,3,0,344
972,0,0,0,55
20786,56,56,0,285
12486,26,25,1,336
8097,10,10,0,470
2130,43,43,0,80
18282,6,6,0,18
5352,206,205,1,419
3682,76,74,3,280
8841,23,22,1,127
7985,65,64,1,230
17550,7,7,0,14
10453,8,8,0,14
15801,3,2,1,10
21058,12,12,0,113
16060,3,3,0,14
16071,182,182,0,478
14998,0,0,0,3
4948,154,154,0,221
7372,9,9,0,193
312,88,87,1,228
862,206,205,2,870
15817,7,7,0,1098
8362,13,13,0,1092
7566,142,141,1,1866
15119,258,257,1,1054
4587,217,214,3,925
8359,28,28,1,1482
2906,26,26,0,80
2255,30,30,0,1601
20839,27,26,1,955
4548,54,54,0,317
13419,238,236,2,2538
5163,152,149,3,475
17831,0,0,0,168
4705,109,108,1,553
14826,0,0,0,355
19829,7,7,0,21
1770,168,167,1,7698
7388,24,23,1,366
19179,27,27,0,194
21346,2,2,0,378
8407,13,13,1,578
4194,44,44,0,522
3499,100,95,5,188
18337,81,81,0,260
8766,36,34,2,370
13114,90,87,4,1359
14761,44,43,1,196
14331,1,1,0,7
9536,0,0,0,25
12,74,73,1,1554
8453,71,70,1,215
6024,55,55,0,235
7108,59,59,0,129
9673,82,82,0,176
6756,104,104,0,4078
13818,1,1,0,11
11163,38,38,0,132
20567,64,64,0,824
8854,60,59,1,595
13259,10,10,0,57
14937,74,74,0,4818
15316,1,1,0,16
264,150,150,0,740
5961,23,23,0,156
16233,261,260,1,424
8729,104,103,1,1350
10795,2,2,0,1491
13303,5,5,0,16
17660,86,84,2,167
14264,49,49,0,58
4433,88,87,1,338
16522,10,10,0,313
7313,2,2,0,17
19730,11,11,0,55
12878,96,93,3,528
6285,93,93,0,321
4668,38,38,0,65
11869,47,47,0,69
7479,27,26,1,121
21340,20,20,0,575
826,23,23,0,41
9506,147,146,1,232
15986,6,6,0,98
3505,6,6,0,328
10748,93,93,0,465
4995,80,77,3,279
6975,29,29,0,817
5322,67,66,1,3248
16094,0,0,0,220
17614,8,7,1,61
8172,90,90,0,148
18123,354,351,4,1134
10962,69,68,1,384
1564,91,91,0,345
18432,41,40,1,147
6921,63,63,0,778
11714,15,15,0,79
11178,21,21,0,93
18363,0,0,0,501
20896,33,33,0,70
19084,35,34,1,462
15717,1,1,0,139
17181,8,8,0,2431
768,57,57,0,125
838,38,38,0,279
7421,4,4,0,17
9844,86,86,0,699
14770,21,21,0,74
2292,88,85,3,1610
14542,7,7,0,21
17723,141,141,0,395
3686,4,4,0,11
10116,185,184,1,347
15903,70,69,1,1216
1467,51,51,0,111
17938,0,0,0,113
18347,20,19,1,26
15290,8,8,0,299
20969,28,28,0,295
17501,13,12,1,118
14476,0,0,0,5
18726,0,0,0,13
15305,228,225,6,1146
8474,11,8,3,43
2792,21,21,0,1344
6612,6,6,0,44
18964,0,0,0,186
5301,31,31,0,659
18112,112,112,0,2025
11259,0,0,0,51
8792,16,16,0,116
7692,85,85,0,226
5994,155,155,0,643
11438,49,49,0,1088
20672,40,39,1,160
7898,93,91,2,155
13156,28,28,0,50
2455,48,48,0,1085
2153,55,54,1,103
4396,163,162,1,4304
12709,298,296,2,1246
16035,90,89,1,714
3753,58,58,0,2710
20557,73,71,2,2310
10569,6,6,0,117
14719,33,33,1,219
20837,19,19,0,50
6208,14,14,0,138
12057,33,33,0,69
20062,30,30,0,94
13146,36,36,0,216
15219,6,6,0,2081
12469,44,44,1,300
18644,5,3,2,11
20071,12,9,3,18
2971,4,4,0,16
11663,33,32,1,135
5991,13,13,0,18
18125,9,9,0,41
18773,5,5,0,459
11657,79,76,3,1418
19472,1,1,0,9
537,344,342,2,1183
16502,9,9,0,139
13770,12,12,0,81
19728,57,56,1,523
21014,12,11,1,180
19784,39,39,0,200
17320,0,0,0,51
14843,10,10,0,18
2534,68,66,2,385
9202,5,5,0,673
4516,37,37,0,175
16203,91,91,0,1053
16416,24,24,0,549
2695,21,21,0,464
4245,35,35,0,569
20703,123,123,0,602
15144,8,8,0,229
19558,59,58,1,569
2078,30,30,0,108
20645,25,25,0,33
5898,110,110,0,352
16666,218,216,2,1313
3861,2,2,0,19
9761,116,113,3,361
8486,10,10,0,1273
18219,5,5,0,41
18440,72,72,0,168
13979,155,153,3,242
18847,38,37,1,645
3632,107,106,1,501
2010,43,43,0,802
7010,51,51,0,282
2986,12,12,0,108
8352,8,8,0,212
21197,0,0,0,31
10504,14,14,0,65
8663,16,16,0,71
7399,69,68,1,145
17664,4,4,0,231
8819,102,102,0,126
10462,57,57,0,561
1663,102,102,0,4479
78,412,410,2,1019
8455,3,3,0,375
3792,12,12,0,286
2816,112,111,1,2719
2007,92,92,0,274
21245,19,19,0,93
852,270,269,1,1213
2199,49,48,1,257
9754,7,7,0,53
611,126,125,1,212
18614,6,6,0,60
17296,12,12,0,62
18045,64,63,1,257
18556,0,0,0,355
13341,7,7,0,513
4292,288,287,1,755
11587,0,0,0,6
14242,3,3,0,1386
17211,4,4,0,84
13652,114,114,0,281
15410,9,9,0,332
16905,5,5,0,12
16510,38,37,1,184
6601,43,43,0,479
15303,8,7,1,95
3331,129,128,1,211
12885,91,89,2,449
448,19,19,0,33
12567,0,0,0,1801
11055,60,60,1,164
19446,24,23,1,51
17033,124,122,2,477
15545,2,2,0,10
9634,22,22,0,83
9592,97,97,0,918
6652,54,54,0,110
11216,51,50,1,396
20964,0,0,0,51
19168,1,1,0,7
8505,232,230,2,2287
3956,8,8,0,22
17435,0,0,0,8
8554,86,86,0,2109
10048,5,5,0,33
9360,20,20,0,88
5572,84,84,0,234
7988,36,36,0,124
16205,25,25,0,571
15960,33,33,0,160
14002,21,21,0,53
289,39,39,0,2105
5779,205,204,1,280
13057,185,182,3,1839
14885,1,1,0,1312
21183,83,80,3,220
3000,3,3,0,80
14945,27,26,1,1473
5964,23,22,1,58
16639,199,195,4,609
1400,125,124,1,217
17230,0,0,0,29
17390,73,73,0,470
12667,17,17,0,958
9588,6,6,0,39
18318,53,53,0,357
18342,88,88,0,239
4024,192,192,0,2613
4998,108,107,1,333
18585,32,30,2,925
9633,22,22,0,284
2067,104,104,0,321
9448,0,0,0,67
6236,24,24,0,465
20066,2,2,0,19
8469,22,22,0,358
5215,212,211,1,525
6269,0,0,0,35
1470,123,121,2,596
4301,39,39,0,57
2117,20,19,1,615
17235,47,45,2,650
11724,119,119,0,2082
4826,149,148,1,192
3672,11,11,0,31
3056,36,35,1,807
12554,32,32,0,197
2698,122,121,2,1134
15175,61,60,1,324
17161,84,83,1,1157
19238,0,0,0,1
3117,0,0,0,3
20572,24,24,0,188
832,18,18,0,71
10871,64,64,0,574
13142,0,0,0,99
8552,18,18,0,224
15665,22,22,0,31
5309,106,106,0,2256
18969,107,105,2,273
18324,0,0,0,139
6136,3,3,0,224
3847,53,53,0,544
4615,34,33,1,54
18952,5,5,0,20
17764,1,1,0,390
14185,0,0,0,6
4350,21,21,0,48
14478,24,24,0,442
4636,10,10,0,25
12978,46,46,0,642
9244,98,97,1,432
11048,50,50,0,1117
2679,74,73,1,7134
20405,1,1,0,8
4420,178,174,4,1174
2699,106,106,0,1310
18436,131,129,2,1129
18765,51,51,0,148
19551,25,25,0,326
17058,30,30,0,97
1869,20,20,0,150
16658,64,61,3,374
4222,112,112,0,166
18802,6,6,0,163
17958,45,45,0,327
2050,40,40,0,554
17017,139,134,6,290
3079,28,27,1,71
10980,43,42,1,304
6467,9,9,0,65
15775,111,109,2,116
11383,154,154,0,212
6463,3,3,0,34
12626,60,60,0,127
10383,16,15,1,3904
16927,16,16,0,673
20755,7,7,0,62
9314,191,191,0,240
11186,49,48,1,2313
14964,0,0,0,8
4658,133,132,1,280
3596,183,181,2,701
5710,36,36,0,105
8438,0,0,0,28
16017,5,5,0,32
21232,0,0,0,91
17251,22,22,0,61
21048,0,0,0,3
15580,29,29,0,176
1667,51,50,1,203
308,294,293,2,1715
20533,44,43,1,92
7583,139,138,1,183
3781,29,28,1,524
6567,364,360,4,412
10994,8,8,0,30
14347,0,0,0,1
6584,52,52,0,152
9452,45,45,0,674
16588,11,8,3,42
16885,5,5,0,237
11898,195,195,0,736
11620,84,81,3,4085
4272,119,119,1,913
11323,14,14,0,47
17622,60,60,0,615
6382,99,99,0,461
20491,30,30,2,767
16065,0,0,0,1
15799,15,15,0,84
15657,3,3,0,108
13693,46,46,0,1045
1752,0,0,0,30
7390,72,71,1,106
13275,34,34,0,417
14691,6,6,0,7
18733,43,42,1,907
9654,8,8,0,149
20992,0,0,0,23
11337,140,140,0,349
2606,45,45,0,685
15999,0,0,0,8
14091,60,60,0,420
1509,5,4,1,1445
6033,66,66,0,386
21138,23,23,0,2413
4798,164,162,2,338
20220,66,66,0,387
6290,39,39,0,305
4849,75,73,2,115
12603,20,20,0,243
9154,55,53,2,166
1905,91,91,0,662
7858,78,75,3,262
919,172,171,1,281
19189,10,10,0,325
14306,0,0,0,25
7241,135,134,2,845
6184,40,40,0,85
13399,5,3,2,4
12253,22,22,0,73
5751,192,191,1,3052
16350,11,11,0,321
1728,27,27,0,80
11849,28,27,1,263
13063,19,17,2,264
3743,61,61,0,89
8023,29,29,0,106
10398,17,17,0,56
15157,46,46,0,345
11481,96,94,3,759
17596,1,1,0,5
5363,58,58,0,489
10605,11,11,0,1546
12890,14,14,0,1399
5423,98,97,2,2452
13285,0,0,0,279
20264,0,0,0,3
14058,6,6,0,33
16889,8,8,0,29
15712,16,16,0,645
16576,26,26,0,141
13355,104,103,1,337
14414,30,30,0,747
12798,4,4,0,39
17315,9,9,0,28
18055,116,113,3,423
13343,39,35,4,77
9332,114,113,1,1418
16141,1,1,0,4
10799,11,11,0,391
14876,10,10,0,25
16772,5,5,0,24
15298,21,20,1,23
16678,14,14,0,41
15331,3,3,0,22
18410,87,87,0,774
11626,10,10,0,90
8135,76,76,0,395
4480,219,217,2,1106
16740,10,10,0,21
12779,5,5,0,57
9590,2,2,0,29
20060,5,5,0,21
8144,51,51,0,369
4,10,10,0,306
17939,0,0,0,10
19172,0,0,0,2
17679,84,84,0,89
20905,5,4,1,193
9913,40,40,0,101
7323,32,32,0,418
4915,191,191,0,676
6040,7,7,0,67
10922,57,56,1,358
1551,97,95,2,1558
2628,5,5,0,1282
17427,39,37,3,214
1148,41,41,0,368
11282,114,113,1,372
19001,115,115,0,138
11532,4,4,0,151
1979,85,85,0,110
10339,7,7,0,236
19242,3,0,0,38
13160,44,44,0,670
12807,3,3,0,18
3501,158,157,1,192
10642,51,51,0,1815
5718,64,64,0,172
8077,0,0,0,31
4079,58,57,1,453
18069,81,81,0,451
6706,129,129,0,2986
8272,16,16,0,30
1970,66,66,1,1015
1850,141,141,0,1224
5992,19,19,0,217
13570,125,125,0,220
2470,6,6,0,54
5298,106,105,1,2566
3050,75,74,1,821
2023,170,168,3,404
2998,5,5,0,58
16679,39,39,0,128
20231,27,27,0,1021
12570,58,56,2,138
20574,0,0,0,5
5919,30,30,0,59
1054,22,22,0,71
4531,90,88,2,151
20443,8,4,4,183
3461,59,59,0,519
12103,44,41,3,179
14385,30,29,1,206
15736,3,3,0,355
217,433,429,4,1314
3678,223,222,1,2575
10461,51,51,0,82
9415,115,115,0,259
16287,71,71,0,89
14702,53,52,1,342
13621,64,64,0,94
3248,83,82,1,827
15328,123,122,1,2464
19158,0,0,0,0
2877,19,19,0,69
18719,3,3,0,26
8252,125,125,0,404
9420,31,31,0,306
15354,1,0,0,8
15537,15,15,0,212
21497,25,25,0,29
13709,68,68,0,206
5624,2,1,1,93
6126,154,153,1,193
4068,162,162,0,1052
15916,0,0,0,4
1712,3,3,0,63
9657,155,155,0,1281
16978,160,160,0,3070
16800,1,1,0,50
6574,102,100,2,314
1991,161,161,0,5154
1889,95,95,0,2328
15205,10,10,0,34
4717,73,73,0,1662
20754,3,3,0,35
3481,110,110,1,317
16855,4,3,1,12
10639,88,88,0,283
2190,101,101,0,2060
17357,0,0,0,9
18483,22,22,0,63
2344,89,88,1,176
15037,133,129,4,227
6366,67,67,0,1692
11843,17,17,0,52
4229,166,165,1,177
16736,56,56,0,832
6897,70,68,2,564
7657,14,14,0,42
19025,84,83,1,116
6147,25,25,0,172
11798,102,99,3,208
17919,91,90,2,415
6488,222,221,1,327
9059,58,58,0,228
18861,0,0,0,23
4268,209,207,3,3146
6886,89,88,1,426
14504,84,83,2,252
4060,147,143,4,800
18315,3,3,0,14
13167,12,12,0,251
19914,3,3,0,7
1141,237,236,1,494
659,161,159,2,279
18944,12,12,0,108
7060,161,160,2,1074
9493,0,0,0,129
1480,8,8,0,51
7717,68,68,0,2707
8694,12,12,0,536
20332,43,43,0,396
8887,2,2,0,64
16439,0,0,0,66
17083,33,33,0,69
7179,50,50,0,57
6847,21,21,0,145
566,21,21,0,152
8365,43,41,2,173
9707,151,149,5,508
592,117,117,0,400
13972,20,20,0,167
7585,54,54,0,1052
12996,198,197,1,489
15866,313,308,5,846
11385,63,62,1,169
4334,21,21,0,410
20048,0,0,0,2
1520,73,71,2,240
8681,0,0,0,31
20537,54,52,2,68
927,54,53,1,391
19305,38,38,0,258
16595,3,3,0,155
8002,67,66,1,482
19271,38,38,0,503
12257,7,7,0,48
12420,12,11,1,99
18697,44,43,1,1236
5403,206,205,1,818
14908,2,2,0,12
6627,20,20,0,992
10644,17,17,0,654
5282,139,139,0,332
18458,10,10,0,1707
165,73,72,1,477
1233,253,251,2,808
14929,45,45,0,105
2162,80,80,0,4020
2266,43,43,0,183
4745,59,59,0,193
6393,26,26,0,109
11406,8,7,1,16
20847,0,0,0,7
21351,6,5,1,40
17462,8,7,1,61
4759,8,8,0,64
6478,103,103,1,186
9956,0,0,0,21
2615,157,157,0,299
11897,97,97,0,137
14027,7,7,0,306
3016,29,29,0,150
14990,21,21,0,439
1017,305,303,2,705
484,139,137,2,1955
18225,31,30,1,100
10435,67,67,0,337
5073,16,15,1,153
5923,23,23,0,131
1754,74,74,1,820
13152,11,10,1,362
18078,5,5,0,1491
1930,356,356,0,761
14507,1,1,0,37
5286,81,81,0,719
9021,5,5,0,3708
20436,41,41,0,172
11411,260,256,4,395
19685,0,0,0,34
20895,0,0,0,17
20238,10,10,0,121
10195,45,45,0,97
7444,43,43,0,106
5199,82,80,2,138
10937,67,66,1,1269
11045,145,145,0,392
8221,89,89,0,525
2497,14,14,0,61
11783,81,80,1,83
4534,18,18,0,79
6397,48,48,0,340
17493,331,327,4,1400
1859,43,43,0,1314
11096,113,113,0,7957
20424,6,5,1,69
6355,40,40,0,88
14605,6,6,0,424
2729,81,81,0,117
12797,125,122,3,175
21315,9,8,1,399
19603,4,4,0,15
7095,26,26,0,78
3414,142,138,4,1020
7967,272,270,2,684
4939,65,65,0,322
11422,178,178,1,3782
12611,2,2,0,561
16041,41,41,0,51
5835,0,0,0,15
14844,47,46,1,2299
3361,3,3,0,28
9128,102,99,3,157
4220,83,83,0,389
4293,47,47,0,1442
18205,67,66,1,1753
14956,13,12,1,53
12392,23,23,0,164
7648,61,60,1,412
12439,0,0,0,13
12630,43,43,0,1857
411,159,157,2,4471
5726,25,25,0,122
8004,35,35,0,166
16657,5,5,0,21
2186,12,11,1,144
3267,43,43,0,92
4972,94,93,1,266
13737,6,6,0,325
17351,18,17,1,32
316,35,34,1,366
3065,73,73,0,2923
13739,51,50,1,112
7525,23,23,0,465
5491,157,156,1,413
16268,3,2,1,2
4415,60,59,1,288
17933,16,15,1,301
14436,29,29,0,124
20782,56,56,0,77
8759,155,154,1,2065
3148,68,66,3,2339
5977,26,26,0,76
3502,24,24,0,32
13190,0,0,0,285
17535,0,0,0,17
2253,25,25,0,54
4757,85,82,3,459
7084,22,22,0,39
1541,84,84,0,502
21371,15,15,0,31
5274,37,37,0,194
4014,162,161,1,668
3797,13,13,0,31
17963,129,129,0,1868
20560,240,236,4,281
1671,156,156,0,175
9811,197,196,1,2339
6683,41,41,0,455
18546,7,7,0,33
12139,14,14,0,161
11264,24,24,0,46
8785,135,134,1,490
6793,127,126,1,539
971,408,407,1,840
13418,3,3,0,29
1707,215,214,2,2508
5392,16,16,0,44
16331,1,1,0,108
16965,50,50,0,657
6885,73,73,0,1622
2433,273,272,2,554
19212,11,10,1,139
10466,8,7,1,20
11231,37,37,0,1258
17242,58,58,0,617
12138,69,69,1,487
17415,13,13,0,30
15662,40,40,0,233
20270,9,9,0,43
1169,190,188,2,329
15163,116,116,0,294
10013,1,1,0,12
4724,230,226,5,312
11392,4,4,0,282
16700,186,186,0,1047
18439,58,57,1,283
19524,10,10,0,397
17030,42,42,0,315
9104,41,41,0,80
5764,36,35,1,211
21530,4,4,0,156
755,33,31,2,105
4236,4,4,0,41
18020,89,89,0,325
17908,20,19,1,224
18805,29,29,0,2683
842,152,152,1,1438
16884,11,11,0,67
18349,1,1,0,17
2062,179,179,0,1860
5210,119,118,1,547
14131,94,93,1,435
1192,202,202,0,704
9775,0,0,0,296
5119,59,58,1,131
7026,1,1,0,33
1243,60,59,1,1009
1738,72,70,2,927
16603,0,0,0,1
18453,56,56,0,115
19099,75,75,0,795
6707,44,44,0,68
9745,178,176,2,707
11068,134,134,0,729
9641,47,47,0,1030
7012,28,27,1,101
4495,19,19,0,260
5136,171,171,0,594
13386,56,56,0,186
3802,21,21,0,64
8154,110,110,0,151
18534,30,30,0,87
18129,49,48,1,53
11434,14,14,0,419
15802,0,0,0,10
15693,76,76,0,856
15002,0,0,0,3
15156,93,93,0,361
20976,0,0,0,55
6303,157,156,1,226
14320,7,7,0,11
11733,72,72,0,396
10402,318,314,4,371
16101,68,67,1,136
21258,16,16,0,59
18204,1,1,0,4
15391,45,45,0,1120
20887,87,87,0,362
19340,39,39,0,61
13240,21,21,0,50
9498,12,11,1,61
5086,100,100,0,158
8225,149,147,2,448
14845,1,1,0,89
1882,162,161,1,383
20697,0,0,0,23
19919,5,5,0,12
11170,10,10,0,122
11950,96,95,1,114
11362,64,64,0,6956
372,16,16,0,22
14861,63,61,2,210
6323,120,117,4,255
3279,126,125,1,787
16719,0,0,0,1
15445,0,0,0,0
16765,3,3,1,380
808,75,75,1,621
17432,7,7,0,502
10271,13,13,0,194
12133,0,0,0,1024
16104,0,0,0,2
14230,43,43,0,172
10338,20,20,0,38
1399,202,202,0,347
12111,217,214,3,315
17401,16,15,1,126
18528,25,24,1,133
16167,145,144,1,445
8048,10,10,0,815
1074,171,170,1,1408
20570,7,7,0,3854
5023,36,36,0,535
17685,34,32,2,68
19233,57,57,0,98
17288,136,136,0,201
10917,132,131,1,2733
6311,22,22,0,47
6542,23,23,0,511
15051,53,52,1,1097
8460,47,47,0,146
20926,49,48,1,1544
20054,55,55,0,128
11271,7,7,0,150
3297,102,101,1,805
9786,27,26,1,102
6963,0,0,0,22
6599,77,77,0,171
2249,104,103,1,150
6815,251,246,5,1006
511,106,105,1,1973
8222,67,67,0,328
15975,11,11,0,14
7137,239,236,3,309
12368,31,30,1,99
19459,0,0,0,942
943,2,0,0,8
14395,1,1,0,41
12334,61,59,2,1227
18785,7,7,0,277
16715,0,0,0,14
21175,2,2,0,30
4573,145,144,1,1125
8553,143,140,3,2497
11267,6,6,0,989
14809,0,0,0,58
14919,75,75,0,1138
12384,27,27,0,359
15006,232,232,0,247
7642,0,0,0,17
10524,208,207,1,462
6116,81,81,0,1016
1745,46,46,0,114
9757,39,39,0,64
2016,170,168,2,326
17048,2,2,0,13
21541,21,18,3,19
2730,73,73,0,6368
20129,0,0,0,57
18903,32,32,0,77
16036,26,26,0,68
15457,22,21,1,93
3074,102,101,1,2223
2908,128,128,0,351
4026,16,16,0,48
19787,10,10,0,83
20369,35,34,1,108
16924,25,24,1,412
12274,124,123,1,393
6110,58,57,1,249
19279,227,226,1,320
6324,65,64,1,986
18271,29,29,1,1467
10577,114,114,0,3620
20576,1,1,0,821
8894,0,0,0,50
8818,18,18,0,977
17682,9,9,0,14
20670,0,0,0,1
12812,0,0,0,171
16744,16,16,0,233
11396,72,71,1,377
2587,37,37,0,158
5841,59,58,1,84
9916,91,91,0,111
1186,316,314,2,827
11467,7,6,1,76
19301,23,23,0,533
11750,30,30,0,43
5937,101,100,1,178
16246,21,21,0,552
917,0,0,0,29
4423,110,108,2,972
5474,152,149,3,374
18623,15,15,0,66
16458,21,21,0,66
7491,20,20,0,1306
3286,78,77,1,2335
17887,60,59,1,3005
11239,161,160,1,257
16009,4,4,0,25
20479,38,38,0,181
18611,2,2,0,109
4789,129,129,0,565
20221,26,26,0,53
10842,150,148,4,1823
7420,51,51,0,281
8030,84,84,0,313
8880,183,182,1,356
20507,40,39,1,215
7647,91,91,0,1188
17063,50,50,0,97
18201,38,38,0,148
7659,67,66,1,250
11827,68,67,1,297
19534,62,62,0,118
9514,34,33,1,62
20983,33,32,1,141
17152,0,0,0,454
4688,123,122,2,228
7495,85,85,0,323
14098,26,26,0,53
12729,110,109,1,221
9917,25,23,2,56
5390,53,52,1,154
17707,5,5,0,14
9215,9,9,0,45
12478,79,76,4,887
6662,186,183,3,288
17769,16,16,0,104
21078,161,160,1,389
11114,3,3,0,63
10014,3,3,0,51
5059,43,43,0,476
13757,2,2,0,28
3454,33,33,0,202
9462,86,84,2,492
21033,0,0,0,428
4013,351,351,0,386
6669,23,22,1,103
10312,82,80,2,1392
20676,0,0,0,76
10909,40,40,0,210
21362,48,46,2,112
13546,48,47,1,146
18889,216,209,7,371
8020,108,108,0,675
8827,28,27,1,93
15337,4,4,0,42
18514,0,0,0,1427
8062,101,97,4,1931
17899,3,1,2,390
21476,4,4,0,15
7960,115,114,1,208
6853,64,63,1,182
2727,69,68,1,5556
1026,55,53,2,502
16144,0,0,0,9
17437,6,5,1,18
5024,37,37,0,112
9639,129,128,1,2273
8518,132,132,0,2819
3276,132,131,1,3377
15706,77,76,1,642
7046,16,15,1,141
3734,135,134,1,3190
15353,3,3,0,12
15576,93,93,0,425
5344,140,139,1,843
7738,54,54,0,670
17855,33,33,0,2961
3230,60,60,0,785
20866,0,0,0,39
10978,8,8,0,2184
18837,4,4,0,280
7546,85,85,1,298
20108,19,19,0,114
17455,52,51,1,283
15070,7,7,0,364
19853,0,0,0,80
14485,84,83,1,130
3756,194,192,2,470
2009,0,0,0,8
20393,0,0,0,6
14551,189,187,2,367
13483,25,24,1,4349
13793,22,22,0,51
1494,73,72,2,1781
15745,16,16,0,250
4284,1,1,0,322
15540,1,1,0,150
15141,19,19,0,402
9721,55,55,0,109
3464,93,93,0,1499
10869,150,149,1,2037
4007,190,189,1,276
7919,81,81,0,345
17716,0,0,0,3
12381,95,92,3,355
16072,13,13,0,184
19948,21,20,1,158
15499,1,1,0,12
16228,76,76,0,145
11735,153,150,3,2127
791,77,76,1,4760
5430,16,15,1,2340
1830,16,16,0,304
19232,10,10,0,1007
4792,49,48,1,328
18510,16,16,0,221
12783,1,1,0,451
20559,1,1,0,5
17960,0,0,0,30
2040,156,155,2,575
17780,30,29,1,31
20114,6,6,0,44
9818,76,75,1,638
16383,6,4,2,613
4816,67,67,0,1666
19809,2,2,0,4
12609,19,18,1,45
11127,69,67,2,195
11449,88,88,0,117
11836,43,43,0,188
18366,22,21,1,55
7003,27,27,0,163
3703,163,160,3,198
18653,84,83,1,199
8123,95,94,1,1636
4692,226,226,0,524
9429,47,47,0,119
3954,7,7,0,343
8420,130,128,3,846
10496,197,194,3,232
21504,5,5,0,824
13715,50,50,0,135
5583,6,5,1,564
13868,105,105,0,451
9422,90,88,2,2965
15910,35,34,1,79
508,6,6,0,139
17732,64,64,0,143
13170,5,5,0,25
12534,18,16,2,28
1705,4,4,0,472
20432,0,0,0,139
2451,18,18,0,56
15872,0,0,0,2
8859,98,97,1,446
17171,155,154,1,258
17662,18,18,0,37
9989,286,286,0,761
10490,52,51,1,263
18918,11,11,0,61
13012,176,174,2,630
7386,271,270,2,504
8262,7,7,0,104
13582,82,82,0,1666
21307,1,1,0,52
15621,0,0,0,4
2921,97,95,2,11095
9703,99,97,2,424
11737,64,63,1,1270
12952,5,5,0,18
2057,66,66,0,168
14318,7,6,1,139
9417,23,23,0,284
35,191,187,4,853
7895,4,4,0,36
5653,61,61,0,883
19998,105,104,1,167
19619,36,33,3,49
18912,1,0,0,530
7484,84,82,2,117
4625,124,124,0,1107
3952,2,2,0,26
11180,126,124,2,1092
2514,79,79,0,436
1913,151,150,1,3819
2147,70,70,0,2133
8795,29,29,0,174
17583,3,1,2,3
6414,41,40,1,367
13097,71,71,0,3013
16912,0,0,0,22
10945,123,123,0,1801
2116,265,265,0,365
17552,0,0,0,5
6292,94,94,0,575
9421,71,70,1,76
3190,22,22,0,131
12882,31,31,0,73
1266,310,304,7,1720
6807,7,7,0,2306
4277,20,20,0,160
11790,94,94,0,105
12958,110,110,0,738
1718,0,0,0,136
20505,0,0,0,3
21553,32,30,2,90
11543,33,33,0,955
17134,18,18,0,546
3733,38,38,0,59
10090,88,86,2,720
18597,0,0,0,52
18132,116,115,1,171
4706,117,116,1,235
2667,49,49,0,142
16907,13,13,0,285
15936,67,67,0,1593
1008,120,120,1,304
15571,28,26,2,211
13507,30,30,0,56
14661,14,14,0,86
9143,70,70,0,2151
16498,2,2,0,31
7845,26,26,0,231
17136,0,0,0,9
21264,1,1,0,320
5441,174,171,3,2374
7949,149,146,3,328
10132,2,2,0,17
5027,103,102,2,484
19032,146,146,0,279
5918,14,14,0,24
14312,0,0,0,2
13964,187,186,1,568
18980,0,0,0,4
4511,103,103,0,215
20648,50,50,0,5350
12857,74,74,0,339
5326,32,32,0,45
3430,37,36,1,190
18306,1,1,0,11
9017,42,42,0,102
17147,3,3,0,64
10331,58,57,1,1048
1907,60,60,0,85
10417,2,2,0,30
2803,121,120,1,2133
17057,1,1,0,9
668,117,117,0,668
2701,98,98,2,1073
7693,41,41,0,61
5123,32,32,0,439
17534,7,7,0,93
12124,90,90,0,127
14602,88,87,1,151
6004,71,70,1,624
20982,0,0,0,649
15967,0,0,0,46
13375,34,34,0,160
19200,30,30,0,196
10819,35,34,1,258
11547,179,179,0,282
18996,56,53,3,159
6539,49,49,0,521
16393,65,65,0,71
11016,136,134,2,1726
84,0,0,0,13
5495,96,96,0,106
3651,208,208,0,642
1815,35,35,0,279
18809,94,94,0,301
15768,0,0,0,532
17045,1,1,0,4
11934,47,46,1,68
108,180,177,3,380
19275,2,2,0,60
11708,0,0,0,12
6764,63,63,0,160
4536,70,70,0,7377
1862,26,26,0,58
5813,79,79,0,404
15084,1,1,0,11
13875,23,23,0,99
15212,3,3,0,7
7575,52,52,0,116
19051,29,29,0,252
15344,1,0,0,134
5592,26,25,1,96
5185,82,80,2,457
13585,41,41,0,109
14165,2,2,0,430
18943,96,96,0,616
10378,70,70,0,324
5364,66,66,0,167
9071,6,6,0,40
20731,0,0,0,626
6344,118,118,0,815
16702,50,50,0,73
6362,148,146,3,316
15462,138,137,1,479
1170,178,174,4,663
18804,0,0,0,5
16975,0,0,0,8
4320,57,57,0,177
5871,63,62,1,477
6583,138,137,1,1116
259,41,41,0,296
20674,10,10,0,272
21268,11,11,0,6113
